VV_1,VV_2,VV_3,VV_4,VV_5,VV_6,VV_7,VV_8,VV_9,VV_10,VV_11,VV_12,VV_13,VV_14,VV_15,VV_16,VH_17,VH_18,VH_19,VH_20,VH_21,VH_22,VH_23,VH_24,VH_25,VH_26,VH_27,VH_28,VH_29,VH_30,VH_31,VH_32,VHVV_33,VHVV_34,VHVV_35,VHVV_36,VHVV_37,VHVV_38,VHVV_39,VHVV_40,VHVV_41,VHVV_42,VHVV_43,VHVV_44,VHVV_45,VHVV_46,VHVV_47,VHVV_48,label
-7.978635,-10.579122,-9.329552,-12.3193655,-8.558911,-11.721098,-8.404487,-7.3370137,-10.431381,-11.533378,-7.9318123,-10.206181,-8.623186,-8.784794,-9.588406,-12.211708,-16.530424,-20.19606,-17.821266,-16.657139,-18.232374,-13.872644,-18.721798,-16.661629,-12.405874,-16.837439,-16.298937,-14.278458,-12.587744,-14.130833,-18.311392,-19.150625,2.071836,1.9090488,1.9101954,1.3521101,2.1302214,1.1835619,2.2275956,2.2709005,1.189284,1.4598879,2.0548816,1.3990011,1.4597557,1.6085559,1.9097431,1.5682184,0
-7.978635,-10.579122,-9.329552,-12.3193655,-8.558911,-11.721098,-8.404487,-7.3370137,-10.431381,-11.533378,-7.9318123,-10.206181,-8.623186,-8.784794,-9.588406,-12.211708,-16.530424,-20.19606,-17.821266,-16.657139,-18.232374,-13.872644,-18.721798,-16.661629,-12.405874,-16.837439,-16.298937,-14.278458,-12.587744,-14.130833,-18.311392,-19.150625,2.071836,1.9090488,1.9101954,1.3521101,2.1302214,1.1835619,2.2275956,2.2709005,1.189284,1.4598879,2.0548816,1.3990011,1.4597557,1.6085559,1.9097431,1.5682184,0
-10.469869,-11.464517,-8.8124895,-8.404952,-7.928643,-7.354217,-11.260631,-8.035821,-7.696863,-10.551369,-5.44933,-9.199375,-11.8066845,-10.786632,-9.111612,-12.519416,-14.683928,-16.152157,-15.741805,-18.185951,-14.415942,-18.26141,-17.965162,-19.777765,-12.632646,-13.963748,-13.673538,-15.283772,-12.048023,-12.453237,-19.402897,-19.980436,1.402494,1.4088825,1.7863063,2.1637185,1.8182105,2.483121,1.5953957,2.4612005,1.641272,1.3234063,2.5092146,1.6613925,1.0204408,1.1545066,2.129469,1.595956,0
-10.925623,-8.135082,-12.235668,-7.834622,-8.878491,-10.31203,-8.1126795,-10.83403,-6.57592,-8.561208,-5.696183,-11.1840315,-9.380568,-10.147796,-7.2161345,-8.667729,-16.694654,-15.735745,-13.876045,-14.488351,-15.222644,-15.564494,-13.407967,-14.407173,-12.690622,-14.773318,-16.735493,-21.095694,-20.111824,-14.231602,-13.753601,-16.281872,1.5280278,1.9343069,1.1340653,1.8492725,1.714553,1.5093532,1.6527175,1.3298074,1.9298626,1.7256116,2.9380188,1.8862334,2.143988,1.4024328,1.9059513,1.8784473,0
-13.434317,-11.021973,-9.12277,-13.640139,-13.643373,-12.089737,-12.191873,-15.023463,-10.112137,-14.131524,-15.879178,-11.81951,-10.570738,-7.864929,-8.130616,-15.239972,-19.946196,-18.036852,-21.998482,-18.13862,-22.850397,-20.212517,-19.568386,-14.1240635,-19.263723,-16.60415,-14.188162,-13.661351,-15.901933,-16.975517,-17.061827,-30.014885,1.4847198,1.636445,2.4113817,1.3297973,1.674835,1.6718742,1.6050354,0.9401337,1.90501,1.1749724,0.8935073,1.1558306,1.5043353,2.1583815,2.0984666,1.9694842,0
-10.925623,-8.135082,-12.235668,-7.834622,-8.878491,-10.31203,-8.1126795,-10.83403,-6.57592,-8.561208,-5.696183,-11.1840315,-9.380568,-10.147796,-7.2161345,-8.667729,-16.694654,-15.735745,-13.876045,-14.488351,-15.222644,-15.564494,-13.407967,-14.407173,-12.690622,-14.773318,-16.735493,-21.095694,-20.111824,-14.231602,-13.753601,-16.281872,1.5280278,1.9343069,1.1340653,1.8492725,1.714553,1.5093532,1.6527175,1.3298074,1.9298626,1.7256116,2.9380188,1.8862334,2.143988,1.4024328,1.9059513,1.8784473,0
-8.714053,-9.047541,-9.03829,-7.861699,-10.804511,-10.281342,-6.9929137,-9.769271,-7.3485518,-8.883156,-6.3977294,-11.448708,-9.867826,-9.74544,-7.5015683,-5.49854,-17.604652,-14.751085,-14.334682,-14.066878,-15.056126,-20.504663,-14.032979,-15.134118,-14.745633,-18.760204,-15.678551,-13.945574,-12.360855,-12.30677,-16.76575,-14.012605,2.0202599,1.6303972,1.5859948,1.7892923,1.3935035,1.9943569,2.0067427,1.5491552,2.006604,2.1118853,2.450643,1.2180915,1.2526422,1.2628236,2.2349663,2.548423,0
-8.714053,-9.047541,-9.03829,-7.861699,-10.804511,-10.281342,-6.9929137,-9.769271,-7.3485518,-8.883156,-6.3977294,-11.448708,-9.867826,-9.74544,-7.5015683,-5.49854,-17.604652,-14.751085,-14.334682,-14.066878,-15.056126,-20.504663,-14.032979,-15.134118,-14.745633,-18.760204,-15.678551,-13.945574,-12.360855,-12.30677,-16.76575,-14.012605,2.0202599,1.6303972,1.5859948,1.7892923,1.3935035,1.9943569,2.0067427,1.5491552,2.006604,2.1118853,2.450643,1.2180915,1.2526422,1.2628236,2.2349663,2.548423,0
-10.802073,-12.872868,-15.79241,-13.473972,-9.918942,-10.092042,-17.243465,-11.876816,-6.4859147,-9.550384,-15.663774,-12.840518,-7.1768966,-9.050282,-9.75847,-14.1366205,-21.045237,-22.595707,-18.114866,-16.5885,-15.2242985,-20.998877,-16.719757,-19.110617,-18.734509,-16.18085,-17.49269,-18.660646,-17.580326,-14.50476,-16.090473,-16.73313,1.9482591,1.7552971,1.1470615,1.2311513,1.5348712,2.0807362,0.96962863,1.6090691,2.8884914,1.6942618,1.1167608,1.4532628,2.449572,1.602686,1.6488726,1.1836724,0
-12.337499,-9.746303,-8.689995,-9.521945,-9.795039,-13.779903,-13.0340805,-17.46593,-12.43246,-10.3613615,-10.336792,-10.047476,-13.410124,-11.841049,-12.308776,-7.4722795,-17.71799,-15.23394,-15.289765,-16.625393,-13.856219,-17.973526,-21.486061,-26.260803,-19.577549,-20.364958,-18.72193,-19.30996,-19.409151,-14.116581,-19.682703,-15.744021,1.4361088,1.5630481,1.7594676,1.746008,1.414616,1.3043288,1.6484524,1.5035444,1.5747125,1.9654714,1.8111933,1.9218717,1.4473507,1.1921731,1.5990789,2.1069906,0
-12.337499,-9.746303,-8.689995,-9.521945,-9.795039,-13.779903,-13.0340805,-17.46593,-12.43246,-10.3613615,-10.336792,-10.047476,-13.410124,-11.841049,-12.308776,-7.4722795,-17.71799,-15.23394,-15.289765,-16.625393,-13.856219,-17.973526,-21.486061,-26.260803,-19.577549,-20.364958,-18.72193,-19.30996,-19.409151,-14.116581,-19.682703,-15.744021,1.4361088,1.5630481,1.7594676,1.746008,1.414616,1.3043288,1.6484524,1.5035444,1.5747125,1.9654714,1.8111933,1.9218717,1.4473507,1.1921731,1.5990789,2.1069906,0
-14.287694,-9.380575,-11.02645,-8.522824,-12.217218,-15.121115,-7.3248253,-8.833695,-14.257986,-12.01912,-12.697553,-8.254178,-10.690747,-7.607837,-11.537535,-15.629833,-15.7131405,-19.939997,-17.332613,-14.137712,-19.247503,-29.90628,-21.40511,-13.629015,-12.788638,-17.68909,-15.907018,-13.464226,-13.229585,-11.665674,-19.280964,-24.070482,1.0997674,2.125669,1.5719123,1.658806,1.5754406,1.9777827,2.9222689,1.5428442,0.89694566,1.4717458,1.2527626,1.6312013,1.2374799,1.5333759,1.671151,1.5400344,0
-14.287694,-9.380575,-11.02645,-8.522824,-12.217218,-15.121115,-7.3248253,-8.833695,-14.257986,-12.01912,-12.697553,-8.254178,-10.690747,-7.607837,-11.537535,-15.629833,-15.7131405,-19.939997,-17.332613,-14.137712,-19.247503,-29.90628,-21.40511,-13.629015,-12.788638,-17.68909,-15.907018,-13.464226,-13.229585,-11.665674,-19.280964,-24.070482,1.0997674,2.125669,1.5719123,1.658806,1.5754406,1.9777827,2.9222689,1.5428442,0.89694566,1.4717458,1.2527626,1.6312013,1.2374799,1.5333759,1.671151,1.5400344,0
-12.659814,-11.749492,-12.443871,-10.111893,-13.776251,-10.002454,-6.480708,-9.895788,-12.65201,-13.8866,-14.666081,-10.449525,-12.347211,-7.074957,-8.464999,-18.94185,-19.98024,-13.848558,-16.792046,-16.020723,-18.671677,-22.361158,-22.192175,-17.165436,-16.322577,-17.53736,-12.302088,-16.010437,-18.016453,-11.990337,-20.023945,-25.848005,1.5782412,1.1786517,1.349423,1.5843446,1.3553526,2.235567,3.4243443,1.7346203,1.2901171,1.262898,0.8388122,1.5321689,1.4591516,1.6947577,2.3654988,1.3645977,0
-11.642054,-7.0607963,-10.578815,-8.468155,-11.975487,-12.602044,-12.40977,-10.290895,-14.029362,-10.781242,-12.264665,-12.064091,-9.16822,-9.233458,-7.7656903,-14.376745,-20.341154,-14.466288,-17.100994,-19.015816,-19.65287,-23.065533,-16.436197,-16.70954,-14.834874,-16.882753,-16.535522,-18.65487,-17.540318,-10.39803,-23.857496,-23.64207,1.7472136,2.048818,1.6165321,2.2455676,1.6410917,1.8303008,1.3244562,1.6237205,1.0574162,1.5659375,1.3482246,1.5463138,1.913165,1.1261253,3.072167,1.644466,0
-5.9692154,-7.7146745,-9.422818,-12.39638,-7.106458,-5.316408,-7.791601,-9.954123,-7.582804,-9.995212,-3.5046165,-8.879204,-6.779471,-11.11851,-7.0878453,-10.898284,-16.844095,-14.233455,-17.644173,-15.682075,-14.9808235,-14.348155,-14.25889,-17.537098,-11.808453,-15.24304,-12.79444,-11.443681,-17.398455,-14.660992,-13.413794,-20.073486,2.8218274,1.8449844,1.8724942,1.2650527,2.1080577,2.6988437,1.8300334,1.7617925,1.5572673,1.5250342,3.650739,1.2888184,2.566344,1.3186111,1.8925066,1.8418943,0
-5.9692154,-7.7146745,-9.422818,-12.39638,-7.106458,-5.316408,-7.791601,-9.954123,-7.582804,-9.995212,-3.5046165,-8.879204,-6.779471,-11.11851,-7.0878453,-10.898284,-16.844095,-14.233455,-17.644173,-15.682075,-14.9808235,-14.348155,-14.25889,-17.537098,-11.808453,-15.24304,-12.79444,-11.443681,-17.398455,-14.660992,-13.413794,-20.073486,2.8218274,1.8449844,1.8724942,1.2650527,2.1080577,2.6988437,1.8300334,1.7617925,1.5572673,1.5250342,3.650739,1.2888184,2.566344,1.3186111,1.8925066,1.8418943,0
-10.174299,-9.103271,-10.497858,-10.98909,-4.9511647,-8.744388,-6.6792684,-8.786944,-13.2035265,-9.002323,-9.02446,-9.964833,-10.389704,-6.846017,-8.989554,-8.508993,-13.946664,-15.837134,-16.233898,-15.422575,-14.224604,-15.5473175,-17.935694,-19.518196,-15.9098835,-17.150768,-15.286194,-15.849694,-16.441103,-16.006893,-17.78033,-19.813961,1.3707739,1.7397193,1.5464009,1.4034442,2.872981,1.7779768,2.6852782,2.2212725,1.2049723,1.9051492,1.6938624,1.5905629,1.5824418,2.3381321,1.977888,2.3285906,0
-10.174299,-9.103271,-10.497858,-10.98909,-4.9511647,-8.744388,-6.6792684,-8.786944,-13.2035265,-9.002323,-9.02446,-9.964833,-10.389704,-6.846017,-8.989554,-8.508993,-13.946664,-15.837134,-16.233898,-15.422575,-14.224604,-15.5473175,-17.935694,-19.518196,-15.9098835,-17.150768,-15.286194,-15.849694,-16.441103,-16.006893,-17.78033,-19.813961,1.3707739,1.7397193,1.5464009,1.4034442,2.872981,1.7779768,2.6852782,2.2212725,1.2049723,1.9051492,1.6938624,1.5905629,1.5824418,2.3381321,1.977888,2.3285906,0
-9.610478,-4.725277,-6.098081,-5.7428865,-7.6489573,-4.6405144,-7.142754,-6.952652,-6.8744164,-7.6982284,-5.573222,-5.324633,-5.317745,-6.785952,-4.6162267,-10.624469,-16.276627,-11.547523,-14.275185,-15.880403,-14.9828205,-16.3217,-11.795949,-13.161434,-12.230896,-14.302345,-19.39941,-13.639991,-18.00692,-12.401971,-18.803623,-16.131617,1.6936333,2.4437768,2.3409307,2.76523,1.9588057,3.5172174,1.6514567,1.8930093,1.7791904,1.8578749,3.4808247,2.561677,3.3861945,1.8275948,4.0733747,1.5183458,0
-8.915548,-10.08589,-11.777419,-9.814829,-14.9074545,-15.166006,-10.535054,-10.131059,-11.008094,-11.802614,-6.9955044,-10.042153,-12.808319,-6.7309375,-8.599573,-16.402538,-17.90467,-15.513802,-17.503185,-16.898855,-24.274378,-22.275028,-19.937592,-18.512102,-14.042674,-16.291653,-15.671334,-16.01367,-14.050627,-10.959536,-14.99874,-29.48903,2.0082524,1.5381689,1.4861647,1.7217675,1.6283382,1.4687471,1.8925,1.8272623,1.275668,1.3803427,2.2402008,1.5946451,1.0969923,1.6282332,1.7441261,1.7978334,0
-13.108348,-7.897957,-15.416595,-7.6804833,-9.559928,-13.086087,-5.549868,-9.09248,-9.5893545,-7.438905,-10.111979,-8.405153,-7.31269,-9.770929,-14.865028,-19.367609,-18.641447,-18.086708,-15.537876,-23.574734,-18.651659,-22.72829,-17.917995,-13.832972,-17.21835,-12.81161,-14.992327,-13.911337,-17.795843,-13.81522,-21.983236,-24.44086,1.4221051,2.290049,1.0078669,3.0694337,1.9510251,1.7368286,3.2285445,1.521364,1.7955692,1.7222441,1.4826305,1.655096,2.4335566,1.4139105,1.478856,1.2619451,0
-4.804602,-9.117405,-9.235413,-7.489306,-8.735355,-6.356951,-8.319346,-8.016448,-7.55566,-6.835549,-4.0776863,-9.4897175,-6.2611666,-9.300846,-9.448647,-5.890927,-14.440637,-14.359239,-16.106806,-15.168842,-16.46507,-20.508854,-14.724314,-15.78235,-14.18798,-16.460857,-13.543353,-17.922718,-15.931375,-13.625019,-17.272892,-16.719372,3.0055842,1.5749261,1.7440267,2.0254002,1.8848768,3.2262094,1.7698883,1.968746,1.877795,2.4081252,3.3213327,1.8886462,2.544474,1.4649225,1.8280811,2.8381567,1
-5.2263627,-7.542543,-9.235413,-7.1193166,-7.9651456,-7.073472,-9.216677,-8.754072,-7.6189218,-8.427365,-4.0776863,-7.774955,-7.0747786,-8.065962,-8.860357,-6.8451633,-16.121115,-15.791954,-16.106806,-16.463837,-14.611608,-14.995461,-15.251528,-17.254744,-14.854751,-16.19188,-13.543353,-18.258059,-16.218584,-15.247802,-15.909021,-18.120066,3.0845764,2.0937173,1.7440267,2.3125587,1.8344432,2.1199577,1.6547751,1.9710532,1.9497182,1.9213452,3.3213327,2.348317,2.292451,1.8903885,1.7955283,2.647134,1
-12.252069,-10.474138,-10.201205,-11.674224,-9.874803,-10.147117,-9.24947,-8.302508,-14.965331,-10.785607,-13.14534,-10.457817,-8.072307,-8.725854,-6.455964,-11.112888,-19.49666,-16.895489,-14.891936,-13.240236,-17.099195,-23.03525,-23.098423,-14.645662,-18.612621,-19.659298,-16.9419,-14.803978,-14.945948,-14.558103,-14.965758,-14.402476,1.5912952,1.6130672,1.4598212,1.1341428,1.7315987,2.2701275,2.4972699,1.7640043,1.243716,1.8227344,1.2888141,1.4155897,1.851509,1.6683873,2.318129,1.2960155,1
-12.172067,-7.971235,-8.700929,-14.330765,-9.288019,-8.356824,-11.970293,-8.4918585,-6.727716,-6.3040705,-10.944405,-8.156134,-4.0429263,-12.901522,-11.981456,-11.019492,-19.34298,-13.839606,-12.137537,-19.629677,-21.809053,-17.11957,-17.016943,-17.005877,-15.244674,-14.457016,-12.006454,-12.17507,-11.948331,-13.084776,-16.8093,-14.306646,1.5891286,1.7361935,1.3949703,1.3697579,2.3480844,2.048574,1.4215978,2.0026095,2.265951,2.2932827,1.0970404,1.4927502,2.955367,1.014204,1.4029429,1.2983036,1
-8.569489,-11.6308155,-9.036757,-16.658373,-13.272629,-11.892973,-13.597939,-10.986752,-10.901601,-7.8456583,-9.598754,-8.681523,-8.480758,-6.5958147,-7.000903,-9.7446,-17.794641,-15.125938,-12.792601,-20.40006,-24.50481,-22.05812,-15.089506,-13.255505,-16.49047,-16.811148,-15.591712,-18.04435,-16.054905,-10.424392,-11.629341,-13.745931,2.0765116,1.3005054,1.4156184,1.2246131,1.8462665,1.8547189,1.1096907,1.206499,1.5126652,2.1427326,1.6243476,2.0784774,1.8930979,1.5804555,1.6611202,1.4106202,1
-7.8920026,-7.281027,-6.6406364,-5.2684345,-4.6729193,-8.16322,-7.730267,-6.2965736,-7.8192434,-6.0852365,-8.47739,-9.381888,-9.562714,-5.90147,-8.397805,-9.157115,-17.718365,-12.285659,-15.435077,-16.870361,-16.720842,-12.335178,-14.778005,-14.09568,-16.184584,-11.872875,-10.462292,-21.120296,-15.872424,-13.08936,-16.975965,-11.667068,2.2451036,1.6873524,2.324337,3.2021585,3.5782435,1.5110677,1.9117068,2.238627,2.0698402,1.9510951,1.2341406,2.2511775,1.6598243,2.217983,2.0214765,1.2740985,1
-6.6246595,-8.4466095,-9.07111,-9.471049,-8.820152,-8.550912,-9.237726,-7.65164,-9.612894,-7.405427,-5.941099,-9.707755,-8.148914,-9.22831,-9.37052,-8.370692,-16.680334,-18.080408,-14.095521,-19.983465,-14.547967,-16.420582,-15.617002,-19.71895,-15.783846,-17.275782,-14.32684,-20.93349,-14.597941,-15.860904,-17.458155,-18.530819,2.5179157,2.140552,1.5538915,2.1099524,1.649401,1.9203312,1.6905677,2.577088,1.6419452,2.3328543,2.41148,2.1563678,1.7913971,1.7187225,1.8630936,2.213774,1
-6.1796393,-5.477758,-10.023357,-5.656719,-8.299721,-6.950926,-8.311013,-8.777272,-7.5055127,-8.618545,-4.5052567,-6.7512565,-8.855577,-7.752422,-4.3541474,-7.4260173,-15.885993,-15.175775,-14.696102,-16.980839,-13.309075,-12.451621,-11.568716,-18.05521,-14.265269,-13.280113,-15.850301,-15.138352,-15.673781,-14.681215,-11.836036,-17.058578,2.570699,2.7704353,1.4661856,3.0018883,1.603557,1.7913616,1.3919742,2.0570412,1.9006389,1.5408765,3.5181792,2.2423015,1.7699335,1.8937585,2.718336,2.297137,1
-11.427528,-7.16223,-8.809407,-8.035671,-8.881749,-7.493128,-7.0850153,-13.989433,-4.721663,-10.099178,-9.021201,-8.901244,-12.324274,-9.112474,-9.932519,-10.417426,-15.067646,-14.974284,-19.58931,-15.599715,-15.101546,-14.038972,-13.662017,-13.149454,-13.7884655,-19.860094,-16.67367,-15.168575,-16.024422,-15.1195965,-15.042777,-17.33182,1.3185393,2.0907292,2.223681,1.9413084,1.7002897,1.8735796,1.9282974,0.9399561,2.9202561,1.9665058,1.8482759,1.7040962,1.3002326,1.6592197,1.5144976,1.6637334,1
-7.4510326,-7.138855,-7.5863323,-5.906614,-6.15604,-6.45718,-9.706949,-5.0145435,-7.688418,-6.9084845,-7.494336,-11.377791,-7.97866,-6.7612057,-8.095372,-8.095579,-15.227548,-13.403591,-17.160799,-17.689362,-15.193337,-12.652696,-16.206177,-14.178775,-13.48545,-10.835554,-9.338861,-17.86191,-16.20867,-14.111504,-16.802479,-12.471598,2.0436828,1.8775548,2.2620678,2.9948397,2.4680374,1.959477,1.6695437,2.8275304,1.7539954,1.5684416,1.2461226,1.5698925,2.0315027,2.0871282,2.075566,1.5405443,1
-7.3326797,-2.2509484,-5.5930057,-8.305808,-3.295709,-5.2152004,-3.3530595,-5.4588437,-7.496078,-5.174731,-6.866557,-6.627529,-6.4338264,-2.0826042,-3.637475,-4.8430657,-19.09891,-15.207902,-13.846333,-20.135822,-15.183028,-15.10703,-13.769534,-17.098684,-15.747588,-15.275631,-15.125212,-14.160099,-16.604053,-12.628257,-11.593059,-17.316347,2.6046288,6.7562194,2.4756515,2.4243062,4.6069083,2.8967307,4.1065583,3.1322904,2.100777,2.9519663,2.202736,2.1365576,2.580743,6.0636854,3.1871169,3.575493,1
-9.674895,-8.3887415,-9.424359,-8.621082,-8.400392,-8.4768095,-9.475017,-11.841482,-6.8795013,-9.457306,-12.755258,-13.004497,-10.332995,-7.5913253,-10.880949,-11.562398,-19.672102,-14.991726,-17.858126,-16.14084,-18.051252,-13.456662,-15.618328,-17.9073,-16.777687,-13.040332,-11.999927,-25.475586,-17.584806,-15.091899,-18.549002,-13.135016,2.0333142,1.7871245,1.8948903,1.8722521,2.1488583,1.5874678,1.6483696,1.5122516,2.4387941,1.3788633,0.9407828,1.9589828,1.7018111,1.9880453,1.7047229,1.1360114,1
-7.5095353,-9.555534,-8.196364,-9.635194,-10.072036,-10.469835,-1.8563509,-8.338674,-7.724608,-9.535032,-8.906409,-13.976133,-12.172961,-5.667038,-6.7000923,-7.4400954,-17.38606,-19.628174,-15.910833,-16.885344,-16.358864,-15.164214,-12.086026,-19.432215,-13.216085,-19.984377,-14.982067,-20.835716,-18.394478,-14.849397,-15.211368,-20.000713,2.315198,2.0541158,1.9412061,1.7524654,1.6241864,1.4483718,6.5106363,2.3303723,1.7109069,2.0958898,1.682167,1.4908069,1.5110931,2.62031,2.270322,2.6882336,1
-8.528597,-7.5966434,-9.310094,-14.094866,-11.096468,-12.10926,-14.948377,-7.124988,-12.6789665,-9.417522,-10.257233,-13.385749,-8.926638,-9.531969,-10.692483,-10.136666,-16.535734,-15.121102,-16.100733,-17.26492,-16.342932,-22.076897,-24.149607,-18.75535,-16.170225,-16.865788,-16.778875,-16.672173,-13.409901,-10.358419,-14.248222,-12.195964,1.9388577,1.9904978,1.7293848,1.2249084,1.4728049,1.8231418,1.6155337,2.6323342,1.2753584,1.7908944,1.6358092,1.2455167,1.5022343,1.0867031,1.3325458,1.2031534,1
-1.9069216,2.8644302,0.2952356,-0.72731256,1.9076401,1.7404373,1.7853501,-0.6733534,-1.4502438,0.14940436,-3.0074954,0.31953168,-0.6933217,1.3821888,1.495938,0.6686907,-18.268028,-10.029338,-10.746478,-15.546748,-10.027949,-10.651248,-11.461238,-12.156315,-13.50108,-13.489299,-14.273718,-11.215369,-15.740333,-12.7883005,-10.261909,-13.963883,9.579852,-3.501338,-36.39967,21.375608,-5.25673,-6.1198688,-6.4196024,18.053396,9.309524,-90.287186,4.7460485,-35.099396,22.702784,-9.25221,-6.8598495,-20.882427,1
-6.5142007,-9.37795,-10.96883,-7.964382,-6.8826017,-8.656891,-6.8120356,-10.768304,-8.522898,-5.8971763,-8.008362,-8.646341,-9.716426,-8.091362,-9.322675,-6.0765715,-15.953746,-14.534147,-18.053421,-16.686079,-16.927475,-12.868233,-12.431293,-15.065118,-13.433098,-15.2471895,-13.734429,-16.416239,-12.115359,-13.9920845,-18.641811,-16.020395,2.449072,1.5498214,1.6458839,2.0950875,2.4594588,1.4864728,1.8249013,1.3990241,1.5761187,2.585507,1.7150111,1.898634,1.2468947,1.729262,1.9996206,2.6364198,1
-4.804602,-9.117405,-9.235413,-7.489306,-8.735355,-6.356951,-8.319346,-8.016448,-7.55566,-6.835549,-4.0776863,-9.4897175,-6.2611666,-9.300846,-9.448647,-5.890927,-14.440637,-14.359239,-16.106806,-15.168842,-16.46507,-20.508854,-14.724314,-15.78235,-14.18798,-16.460857,-13.543353,-17.922718,-15.931375,-13.625019,-17.272892,-16.719372,3.0055842,1.5749261,1.7440267,2.0254002,1.8848768,3.2262094,1.7698883,1.968746,1.877795,2.4081252,3.3213327,1.8886462,2.544474,1.4649225,1.8280811,2.8381567,1
-6.1796393,-5.477758,-10.023357,-5.656719,-8.299721,-6.950926,-8.311013,-8.777272,-7.5055127,-8.618545,-4.5052567,-6.7512565,-8.855577,-7.752422,-4.3541474,-7.4260173,-15.885993,-15.175775,-14.696102,-16.980839,-13.309075,-12.451621,-11.568716,-18.05521,-14.265269,-13.280113,-15.850301,-15.138352,-15.673781,-14.681215,-11.836036,-17.058578,2.570699,2.7704353,1.4661856,3.0018883,1.603557,1.7913616,1.3919742,2.0570412,1.9006389,1.5408765,3.5181792,2.2423015,1.7699335,1.8937585,2.718336,2.297137,1
-12.114489,-10.337722,-12.118092,-5.1261897,-15.183961,-8.852279,-10.515147,-12.777637,-11.142337,-9.962274,-12.699124,-12.165251,-9.013537,-8.3164625,-9.306895,-12.666784,-15.426974,-16.176455,-15.077325,-15.244301,-24.845716,-18.798847,-21.065275,-15.11255,-16.521606,-18.887737,-13.794046,-16.822586,-14.639395,-14.421849,-18.479214,-21.08818,1.2734317,1.5647987,1.2441995,2.9738076,1.6363132,2.1236167,2.0033267,1.1827344,1.4827775,1.8959265,1.0862204,1.3828392,1.6241565,1.7341326,1.9855402,1.6648408,1
-9.01976,-10.606087,-11.792614,-5.8743644,-15.648501,-8.242144,-9.7863035,-10.161983,-11.670425,-9.729494,-12.220062,-8.908678,-5.9691796,-7.0131445,-14.144031,-8.301483,-17.948023,-15.339116,-15.443506,-16.99532,-31.466131,-15.656921,-16.517893,-21.09329,-16.34254,-18.255487,-12.853072,-13.79174,-13.984536,-16.601269,-19.244507,-17.584665,1.989856,1.4462559,1.3095914,2.8931334,2.010808,1.8996178,1.6878582,2.0757062,1.4003379,1.8763039,1.0518008,1.5481242,2.3427904,2.3671646,1.3606098,2.1182559,1
-7.126147,-6.8218694,-10.557645,-12.765747,-8.218267,-5.680335,-4.9470925,-7.9808974,-0.6141179,-6.2356367,-5.314771,-11.240444,-7.9699864,-5.051341,-7.8227363,-7.2992053,-16.554857,-17.851238,-15.332701,-13.202487,-12.700855,-14.262695,-12.207841,-16.619617,-14.640781,-15.783346,-15.513767,-13.057695,-18.954271,-13.671522,-14.811509,-15.045852,2.3231149,2.6167665,1.4522841,1.0342119,1.545442,2.5108898,2.46768,2.0824246,23.840342,2.5311522,2.9189906,1.1616707,2.3782063,2.7065132,1.8933923,2.0613,1
